team,game_date,pitcher_hand_split,PA,K,BB,HR,H,team_k_rate_vs_hand,team_bb_rate_vs_hand,team_hr_rate_vs_hand,team_h_rate_vs_hand,team_hand_key,team_k_rate_vs_hand_last7,team_bb_rate_vs_hand_last7,team_hr_rate_vs_hand_last7,team_h_rate_vs_hand_last7,team_k_rate_vs_hand_last10,team_bb_rate_vs_hand_last10,team_hr_rate_vs_hand_last10,team_h_rate_vs_hand_last10,team_k_rate_vs_hand_last14,team_bb_rate_vs_hand_last14,team_hr_rate_vs_hand_last14,team_h_rate_vs_hand_last14,team_k_rate_vs_hand_last21,team_bb_rate_vs_hand_last21,team_hr_rate_vs_hand_last21,team_h_rate_vs_hand_last21,team_k_rate_vs_hand_last30,team_bb_rate_vs_hand_last30,team_hr_rate_vs_hand_last30,team_h_rate_vs_hand_last30,team_k_rate_vs_hand_std,team_bb_rate_vs_hand_std,team_hr_rate_vs_hand_std,team_h_rate_vs_hand_std
MIN,2026-04-25,R,15,4,0,0,2,0.2667,0.0000,0.0000,0.1333,MIN_vs_R,0.2815,0.0838,0.0202,0.1820,0.2539,0.0814,0.0565,0.2160,0.2762,0.0740,0.0514,0.2039,0.2762,0.0740,0.0514,0.2039,0.2762,0.0740,0.0514,0.2039,0.2762,0.0740,0.0514,0.2039
MIN,2026-04-26,R,36,6,4,1,5,0.1667,0.1111,0.0278,0.1389,MIN_vs_R,0.2992,0.0736,0.0202,0.1806,0.2555,0.0814,0.0315,0.2043,0.2754,0.0678,0.0471,0.1981,0.2754,0.0678,0.0471,0.1981,0.2754,0.0678,0.0471,0.1981,0.2754,0.0678,0.0471,0.1981
MIN,2026-04-27,R,44,7,7,2,12,0.1591,0.1591,0.0455,0.2727,MIN_vs_R,0.2230,0.0895,0.0241,0.1861,0.2570,0.0864,0.0252,0.1879,0.2671,0.0712,0.0456,0.1935,0.2671,0.0712,0.0456,0.1935,0.2671,0.0712,0.0456,0.1935,0.2671,0.0712,0.0456,0.1935
MIN,2026-04-28,R,34,7,1,1,7,0.2059,0.0294,0.0294,0.2059,MIN_vs_R,0.2298,0.0931,0.0306,0.1965,0.2563,0.0857,0.0214,0.1819,0.2594,0.0774,0.0456,0.1992,0.2594,0.0774,0.0456,0.1992,0.2594,0.0774,0.0456,0.1992,0.2594,0.0774,0.0456,0.1992
MIN,2026-04-29,R,32,7,2,0,9,0.2188,0.0625,0.0000,0.2812,MIN_vs_R,0.2013,0.0858,0.0310,0.2028,0.2626,0.0815,0.0244,0.1882,0.2384,0.0795,0.0477,0.2079,0.2558,0.0742,0.0445,0.1996,0.2558,0.0742,0.0445,0.1996,0.2558,0.0742,0.0445,0.1996
MIN,2026-04-30,R,27,5,2,2,4,0.1852,0.0741,0.0741,0.1481,MIN_vs_R,0.2066,0.0860,0.0266,0.2170,0.2145,0.0877,0.0244,0.2063,0.2361,0.0840,0.0299,0.2102,0.2535,0.0735,0.0418,0.2047,0.2535,0.0735,0.0418,0.2047,0.2535,0.0735,0.0418,0.2047
MIN,2026-05-01,R,16,6,1,0,4,0.3750,0.0625,0.0000,0.2500,MIN_vs_R,0.2018,0.0698,0.0328,0.2024,0.2219,0.0818,0.0318,0.2011,0.2385,0.0850,0.0287,0.1991,0.2495,0.0735,0.0437,0.2014,0.2495,0.0735,0.0437,0.2014,0.2495,0.0735,0.0437,0.2014
MIN,2026-05-02,R,31,7,1,1,7,0.2258,0.0323,0.0323,0.2258,MIN_vs_R,0.2253,0.0712,0.0252,0.2043,0.2188,0.0799,0.0291,0.2099,0.2534,0.0775,0.0227,0.1931,0.2564,0.0729,0.0412,0.2041,0.2564,0.0729,0.0412,0.2041,0.2564,0.0729,0.0412,0.2041
MIN,2026-05-03,R,32,9,4,0,8,0.2812,0.1250,0.0000,0.2500,MIN_vs_R,0.2195,0.0758,0.0299,0.2175,0.2232,0.0771,0.0293,0.2143,0.2593,0.0747,0.0250,0.1991,0.2548,0.0708,0.0408,0.2052,0.2548,0.0708,0.0408,0.2052,0.2548,0.0708,0.0408,0.2052
MIN,2026-05-05,R,46,4,6,1,10,0.0870,0.1304,0.0217,0.2174,MIN_vs_R,0.2359,0.0778,0.0259,0.2334,0.2295,0.0709,0.0262,0.2143,0.2294,0.0836,0.0250,0.2098,0.2561,0.0735,0.0387,0.2075,0.2561,0.0735,0.0387,0.2075,0.2561,0.0735,0.0387,0.2075
MIN,2026-05-06,R,23,3,0,1,3,0.1304,0.0000,0.0435,0.1304,MIN_vs_R,0.2255,0.0737,0.0225,0.2255,0.2171,0.0786,0.0231,0.2123,0.2277,0.0834,0.0266,0.2110,0.2481,0.0762,0.0379,0.2079,0.2481,0.0762,0.0379,0.2079,0.2481,0.0762,0.0379,0.2079
MIN,2026-05-07,R,31,5,1,1,10,0.1613,0.0323,0.0323,0.3226,MIN_vs_R,0.2148,0.0695,0.0245,0.2147,0.2035,0.0786,0.0274,0.2121,0.2081,0.0777,0.0277,0.2088,0.2305,0.0762,0.0400,0.2102,0.2427,0.0727,0.0382,0.2044,0.2427,0.0727,0.0382,0.2044
MIN,2026-05-08,R,12,4,1,1,5,0.3333,0.0833,0.0833,0.4167,MIN_vs_R,0.2066,0.0652,0.0291,0.2206,0.2030,0.0708,0.0279,0.2304,0.2066,0.0756,0.0279,0.2188,0.2263,0.0777,0.0296,0.2136,0.2392,0.0710,0.0379,0.2096,0.2392,0.0710,0.0379,0.2096
MIN,2026-05-09,R,36,15,3,1,2,0.4167,0.0833,0.0278,0.0556,MIN_vs_R,0.2277,0.0665,0.0304,0.2590,0.2204,0.0632,0.0317,0.2448,0.2148,0.0682,0.0316,0.2307,0.2349,0.0788,0.0293,0.2191,0.2431,0.0715,0.0398,0.2182,0.2431,0.0715,0.0398,0.2182
MIN,2026-05-10,R,34,7,1,0,12,0.2059,0.0294,0.0000,0.3529,MIN_vs_R,0.2337,0.0695,0.0344,0.2312,0.2415,0.0686,0.0315,0.2298,0.2295,0.0704,0.0298,0.2178,0.2468,0.0749,0.0266,0.2058,0.2501,0.0720,0.0393,0.2117,0.2501,0.0720,0.0393,0.2117
MIN,2026-05-12,R,35,10,6,1,4,0.2857,0.1714,0.0286,0.1143,MIN_vs_R,0.2308,0.0691,0.0298,0.2494,0.2402,0.0653,0.0315,0.2370,0.2252,0.0725,0.0298,0.2334,0.2498,0.0729,0.0266,0.2158,0.2484,0.0703,0.0378,0.2171,0.2484,0.0703,0.0378,0.2171
MIN,2026-05-13,R,35,12,3,2,7,0.3429,0.0857,0.0571,0.2000,MIN_vs_R,0.2315,0.0757,0.0339,0.2300,0.2502,0.0750,0.0269,0.2336,0.2337,0.0768,0.0299,0.2317,0.2301,0.0810,0.0280,0.2165,0.2497,0.0741,0.0375,0.2133,0.2497,0.0741,0.0375,0.2133
MIN,2026-05-14,R,18,4,0,0,2,0.2222,0.0000,0.0000,0.1111,MIN_vs_R,0.2680,0.0694,0.0389,0.2275,0.2470,0.0773,0.0327,0.2286,0.2468,0.0715,0.0307,0.2265,0.2411,0.0787,0.0307,0.2165,0.2531,0.0745,0.0382,0.2128,0.2531,0.0745,0.0382,0.2128
MIN,2026-05-15,R,27,5,1,0,4,0.1852,0.0370,0.0000,0.1481,MIN_vs_R,0.2811,0.0694,0.0327,0.2247,0.2467,0.0741,0.0294,0.2171,0.2480,0.0694,0.0286,0.2197,0.2324,0.0749,0.0294,0.2141,0.2520,0.0719,0.0369,0.2093,0.2520,0.0719,0.0369,0.2093
MIN,2026-05-16,R,35,10,1,1,7,0.2857,0.0286,0.0286,0.2000,MIN_vs_R,0.2846,0.0700,0.0281,0.1998,0.2371,0.0653,0.0294,0.2069,0.2456,0.0676,0.0286,0.2102,0.2326,0.0738,0.0280,0.2125,0.2498,0.0708,0.0356,0.2073,0.2498,0.0708,0.0356,0.2073
MIN,2026-05-17,R,10,3,0,1,3,0.3000,0.0000,0.1000,0.3000,MIN_vs_R,0.2777,0.0622,0.0203,0.1689,0.2569,0.0551,0.0301,0.2052,0.2527,0.0644,0.0254,0.2139,0.2358,0.0662,0.0278,0.2101,0.2426,0.0717,0.0366,0.2112,0.2509,0.0694,0.0354,0.2070
MIN,2026-05-18,R,33,6,3,2,9,0.1818,0.0909,0.0606,0.2727,MIN_vs_R,0.2611,0.0503,0.0306,0.2038,0.2739,0.0551,0.0358,0.2221,0.2474,0.0599,0.0325,0.2175,0.2400,0.0637,0.0301,0.2131,0.2443,0.0717,0.0316,0.2128,0.2525,0.0672,0.0374,0.2100
MIN,2026-05-19,R,29,4,1,0,6,0.1379,0.0345,0.0000,0.2069,MIN_vs_R,0.2576,0.0591,0.0393,0.1923,0.2759,0.0610,0.0386,0.2171,0.2442,0.0641,0.0345,0.2208,0.2360,0.0680,0.0330,0.2197,0.2453,0.0727,0.0306,0.2118,0.2503,0.0679,0.0381,0.2119
MIN,2026-05-20,R,33,3,3,2,6,0.0909,0.0909,0.0606,0.1818,MIN_vs_R,0.2365,0.0395,0.0352,0.2056,0.2564,0.0561,0.0303,0.1962,0.2340,0.0576,0.0345,0.2178,0.2346,0.0644,0.0317,0.2230,0.2444,0.0683,0.0278,0.2076,0.2470,0.0670,0.0370,0.2117
MIN,2026-05-22,R,16,2,2,2,5,0.1250,0.1250,0.1250,0.3125,MIN_vs_R,0.2005,0.0403,0.0357,0.2030,0.2238,0.0568,0.0335,0.2088,0.2343,0.0548,0.0373,0.2152,0.2314,0.0611,0.0324,0.2186,0.2426,0.0690,0.0298,0.2089,0.2426,0.0676,0.0377,0.2109
NYM,2026-04-12,L,3,2,0,0,0,0.6667,0.0000,0.0000,0.0000,NYM_vs_L,,,,,,,,,,,,,,,,,,,,,,,,
NYM,2026-04-13,L,28,2,0,0,3,0.0714,0.0000,0.0000,0.1071,NYM_vs_L,0.6667,0.0000,0.0000,0.0000,0.6667,0.0000,0.0000,0.0000,0.6667,0.0000,0.0000,0.0000,0.6667,0.0000,0.0000,0.0000,0.6667,0.0000,0.0000,0.0000,0.6667,0.0000,0.0000,0.0000
NYM,2026-04-14,L,3,3,0,0,0,1.0000,0.0000,0.0000,0.0000,NYM_vs_L,0.3690,0.0000,0.0000,0.0536,0.3690,0.0000,0.0000,0.0536,0.3690,0.0000,0.0000,0.0536,0.3690,0.0000,0.0000,0.0536,0.3690,0.0000,0.0000,0.0536,0.3690,0.0000,0.0000,0.0536
NYM,2026-04-15,L,3,0,0,0,0,0.0000,0.0000,0.0000,0.0000,NYM_vs_L,0.5794,0.0000,0.0000,0.0357,0.5794,0.0000,0.0000,0.0357,0.5794,0.0000,0.0000,0.0357,0.5794,0.0000,0.0000,0.0357,0.5794,0.0000,0.0000,0.0357,0.5794,0.0000,0.0000,0.0357
NYM,2026-04-17,L,7,1,0,0,2,0.1429,0.0000,0.0000,0.2857,NYM_vs_L,0.4345,0.0000,0.0000,0.0268,0.4345,0.0000,0.0000,0.0268,0.4345,0.0000,0.0000,0.0268,0.4345,0.0000,0.0000,0.0268,0.4345,0.0000,0.0000,0.0268,0.4345,0.0000,0.0000,0.0268
NYM,2026-04-18,L,3,2,0,0,0,0.6667,0.0000,0.0000,0.0000,NYM_vs_L,0.3762,0.0000,0.0000,0.0786,0.3762,0.0000,0.0000,0.0786,0.3762,0.0000,0.0000,0.0786,0.3762,0.0000,0.0000,0.0786,0.3762,0.0000,0.0000,0.0786,0.3762,0.0000,0.0000,0.0786
NYM,2026-04-19,L,8,3,0,0,2,0.3750,0.0000,0.0000,0.2500,NYM_vs_L,0.4246,0.0000,0.0000,0.0655,0.4246,0.0000,0.0000,0.0655,0.4246,0.0000,0.0000,0.0655,0.4246,0.0000,0.0000,0.0655,0.4246,0.0000,0.0000,0.0655,0.4246,0.0000,0.0000,0.0655
NYM,2026-04-21,L,3,2,0,0,0,0.6667,0.0000,0.0000,0.0000,NYM_vs_L,0.4175,0.0000,0.0000,0.0918,0.4175,0.0000,0.0000,0.0918,0.4175,0.0000,0.0000,0.0918,0.4175,0.0000,0.0000,0.0918,0.4175,0.0000,0.0000,0.0918,0.4175,0.0000,0.0000,0.0918
NYM,2026-04-22,L,28,6,4,0,7,0.2143,0.1429,0.0000,0.2500,NYM_vs_L,0.4175,0.0000,0.0000,0.0918,0.4487,0.0000,0.0000,0.0804,0.4487,0.0000,0.0000,0.0804,0.4487,0.0000,0.0000,0.0804,0.4487,0.0000,0.0000,0.0804,0.4487,0.0000,0.0000,0.0804
NYM,2026-04-23,L,3,0,1,0,1,0.0000,0.3333,0.0000,0.3333,NYM_vs_L,0.4379,0.0204,0.0000,0.1122,0.4226,0.0159,0.0000,0.0992,0.4226,0.0159,0.0000,0.0992,0.4226,0.0159,0.0000,0.0992,0.4226,0.0159,0.0000,0.0992,0.4226,0.0159,0.0000,0.0992
NYM,2026-04-26,L,20,5,2,1,2,0.2500,0.1000,0.0500,0.1000,NYM_vs_L,0.2951,0.0680,0.0000,0.1599,0.3804,0.0476,0.0000,0.1226,0.3804,0.0476,0.0000,0.1226,0.3804,0.0476,0.0000,0.1226,0.3804,0.0476,0.0000,0.1226,0.3804,0.0476,0.0000,0.1226
NYM,2026-04-29,L,6,1,0,0,0,0.1667,0.0000,0.0000,0.0000,NYM_vs_L,0.3308,0.0823,0.0071,0.1741,0.3387,0.0576,0.0050,0.1326,0.3685,0.0524,0.0045,0.1206,0.3685,0.0524,0.0045,0.1206,0.3685,0.0524,0.0045,0.1206,0.3685,0.0524,0.0045,0.1206
NYM,2026-04-30,L,15,0,1,0,3,0.0000,0.0667,0.0000,0.2000,NYM_vs_L,0.3342,0.0823,0.0071,0.1333,0.3482,0.0576,0.0050,0.1219,0.3517,0.0480,0.0042,0.1105,0.3517,0.0480,0.0042,0.1105,0.3517,0.0480,0.0042,0.1105,0.3517,0.0480,0.0042,0.1105
NYM,2026-05-01,L,4,1,0,0,2,0.2500,0.0000,0.0000,0.5000,NYM_vs_L,0.2389,0.0918,0.0071,0.1619,0.2482,0.0643,0.0050,0.1419,0.3246,0.0495,0.0038,0.1174,0.3246,0.0495,0.0038,0.1174,0.3246,0.0495,0.0038,0.1174,0.3246,0.0495,0.0038,0.1174
NYM,2026-05-02,L,27,8,0,0,9,0.2963,0.0000,0.0000,0.3333,NYM_vs_L,0.2211,0.0918,0.0071,0.1976,0.2732,0.0643,0.0050,0.1919,0.3193,0.0459,0.0036,0.1447,0.3193,0.0459,0.0036,0.1447,0.3193,0.0459,0.0036,0.1447,0.3193,0.0459,0.0036,0.1447
NYM,2026-05-03,L,6,3,0,0,0,0.5000,0.0000,0.0000,0.0000,NYM_vs_L,0.1682,0.0918,0.0071,0.2452,0.2886,0.0643,0.0050,0.1967,0.2928,0.0459,0.0036,0.1685,0.3178,0.0429,0.0033,0.1573,0.3178,0.0429,0.0033,0.1573,0.3178,0.0429,0.0033,0.1573
NYM,2026-05-04,L,3,0,0,0,0,0.0000,0.0000,0.0000,0.0000,NYM_vs_L,0.2090,0.0714,0.0071,0.2095,0.2719,0.0643,0.0050,0.1967,0.3235,0.0459,0.0036,0.1609,0.3292,0.0402,0.0031,0.1475,0.3292,0.0402,0.0031,0.1475,0.3292,0.0402,0.0031,0.1475
NYM,2026-05-07,L,23,2,2,0,5,0.0870,0.0870,0.0000,0.2174,NYM_vs_L,0.2090,0.0238,0.0071,0.1619,0.2344,0.0643,0.0050,0.1717,0.2520,0.0459,0.0036,0.1609,0.3098,0.0378,0.0029,0.1388,0.3098,0.0378,0.0029,0.1388,0.3098,0.0378,0.0029,0.1388
NYM,2026-05-08,L,3,0,0,0,0,0.0000,0.0000,0.0000,0.0000,NYM_vs_L,0.1857,0.0219,0.0000,0.1787,0.1764,0.0730,0.0050,0.1934,0.2582,0.0521,0.0036,0.1764,0.2974,0.0405,0.0028,0.1432,0.2974,0.0405,0.0028,0.1432,0.2974,0.0405,0.0028,0.1432
NYM,2026-05-10,L,31,4,3,0,4,0.1290,0.0968,0.0000,0.1290,NYM_vs_L,0.1619,0.0219,0.0000,0.1787,0.1550,0.0587,0.0050,0.1684,0.2480,0.0521,0.0036,0.1560,0.2818,0.0384,0.0026,0.1356,0.2818,0.0384,0.0026,0.1356,0.2818,0.0384,0.0026,0.1356
NYM,2026-05-12,L,10,4,0,0,2,0.4000,0.0000,0.0000,0.2000,NYM_vs_L,0.1803,0.0262,0.0000,0.1685,0.1679,0.0350,0.0050,0.1480,0.2096,0.0590,0.0036,0.1652,0.2741,0.0413,0.0025,0.1353,0.2741,0.0413,0.0025,0.1353,0.2741,0.0413,0.0025,0.1353
NYM,2026-05-13,L,28,7,2,0,5,0.2500,0.0714,0.0000,0.1786,NYM_vs_L,0.2018,0.0262,0.0000,0.1257,0.1829,0.0250,0.0000,0.1580,0.2114,0.0590,0.0036,0.1616,0.2801,0.0394,0.0024,0.1384,0.2801,0.0394,0.0024,0.1384,0.2801,0.0394,0.0024,0.1384
NYM,2026-05-14,L,8,0,1,1,3,0.0000,0.1250,0.1250,0.3750,NYM_vs_L,0.1951,0.0365,0.0000,0.1036,0.1912,0.0322,0.0000,0.1758,0.1817,0.0641,0.0036,0.1744,0.2603,0.0428,0.0024,0.1469,0.2788,0.0408,0.0023,0.1402,0.2788,0.0408,0.0023,0.1402
NYM,2026-05-16,L,27,9,4,0,6,0.3333,0.1481,0.0000,0.2222,NYM_vs_L,0.1237,0.0543,0.0179,0.1571,0.1912,0.0380,0.0125,0.1933,0.1664,0.0629,0.0125,0.1833,0.2569,0.0487,0.0083,0.1596,0.2666,0.0445,0.0076,0.1504,0.2666,0.0445,0.0076,0.1504
NYM,2026-05-17,L,9,0,1,0,2,0.0000,0.1111,0.0000,0.2222,NYM_vs_L,0.1713,0.0755,0.0179,0.1889,0.1996,0.0528,0.0125,0.1656,0.1902,0.0496,0.0125,0.1754,0.2251,0.0558,0.0083,0.1702,0.2694,0.0488,0.0073,0.1534,0.2694,0.0488,0.0073,0.1534
NYM,2026-05-18,L,16,3,1,1,3,0.1875,0.0625,0.0625,0.1875,NYM_vs_L,0.1589,0.0789,0.0179,0.1896,0.1699,0.0639,0.0125,0.1544,0.1723,0.0504,0.0089,0.1841,0.2251,0.0611,0.0083,0.1808,0.2586,0.0513,0.0070,0.1562,0.2586,0.0513,0.0070,0.1562
NYM,2026-05-19,L,27,6,0,2,8,0.2222,0.0000,0.0741,0.2963,NYM_vs_L,0.1857,0.0879,0.0268,0.2164,0.1387,0.0702,0.0187,0.1732,0.1738,0.0549,0.0134,0.1975,0.2273,0.0640,0.0113,0.1761,0.2559,0.0517,0.0091,0.1574,0.2559,0.0517,0.0091,0.1574
NYM,2026-05-20,L,14,5,1,1,2,0.3571,0.0714,0.0714,0.1429,NYM_vs_L,0.1990,0.0740,0.0374,0.2403,0.1609,0.0702,0.0262,0.2028,0.1897,0.0501,0.0187,0.2044,0.2061,0.0640,0.0148,0.1902,0.2547,0.0498,0.0115,0.1625,0.2547,0.0498,0.0115,0.1625
NYM,2026-05-22,L,3,2,0,0,0,0.6667,0.0000,0.0000,0.0000,NYM_vs_L,0.1929,0.0842,0.0476,0.2321,0.1879,0.0686,0.0333,0.1954,0.1973,0.0552,0.0238,0.1789,0.2052,0.0674,0.0182,0.1851,0.2583,0.0506,0.0137,0.1618,0.2583,0.0506,0.0137,0.1618
NYM,2026-04-12,R,28,3,1,0,4,0.1071,0.0357,0.0000,0.1429,NYM_vs_R,,,,,,,,,,,,,,,,,,,,,,,,
NYM,2026-04-14,R,29,8,1,1,4,0.2759,0.0345,0.0345,0.1379,NYM_vs_R,0.1071,0.0357,0.0000,0.1429,0.1071,0.0357,0.0000,0.1429,0.1071,0.0357,0.0000,0.1429,0.1071,0.0357,0.0000,0.1429,0.1071,0.0357,0.0000,0.1429,0.1071,0.0357,0.0000,0.1429
NYM,2026-04-15,R,32,14,2,0,5,0.4375,0.0625,0.0000,0.1562,NYM_vs_R,0.1915,0.0351,0.0172,0.1404,0.1915,0.0351,0.0172,0.1404,0.1915,0.0351,0.0172,0.1404,0.1915,0.0351,0.0172,0.1404,0.1915,0.0351,0.0172,0.1404,0.1915,0.0351,0.0172,0.1404
NYM,2026-04-17,R,31,5,2,0,12,0.1613,0.0645,0.0000,0.3871,NYM_vs_R,0.2735,0.0442,0.0115,0.1457,0.2735,0.0442,0.0115,0.1457,0.2735,0.0442,0.0115,0.1457,0.2735,0.0442,0.0115,0.1457,0.2735,0.0442,0.0115,0.1457,0.2735,0.0442,0.0115,0.1457
NYM,2026-04-18,R,34,5,4,1,7,0.1471,0.1176,0.0294,0.2059,NYM_vs_R,0.2454,0.0493,0.0086,0.2060,0.2454,0.0493,0.0086,0.2060,0.2454,0.0493,0.0086,0.2060,0.2454,0.0493,0.0086,0.2060,0.2454,0.0493,0.0086,0.2060,0.2454,0.0493,0.0086,0.2060
NYM,2026-04-19,R,28,6,0,1,4,0.2143,0.0000,0.0357,0.1429,NYM_vs_R,0.2258,0.0630,0.0128,0.2060,0.2258,0.0630,0.0128,0.2060,0.2258,0.0630,0.0128,0.2060,0.2258,0.0630,0.0128,0.2060,0.2258,0.0630,0.0128,0.2060,0.2258,0.0630,0.0128,0.2060
NYM,2026-04-21,R,31,6,3,1,4,0.1935,0.0968,0.0323,0.1290,NYM_vs_R,0.2239,0.0525,0.0166,0.1955,0.2239,0.0525,0.0166,0.1955,0.2239,0.0525,0.0166,0.1955,0.2239,0.0525,0.0166,0.1955,0.2239,0.0525,0.0166,0.1955,0.2239,0.0525,0.0166,0.1955
NYM,2026-04-22,R,6,2,1,0,1,0.3333,0.1667,0.0000,0.1667,NYM_vs_R,0.2195,0.0588,0.0188,0.1860,0.2195,0.0588,0.0188,0.1860,0.2195,0.0588,0.0188,0.1860,0.2195,0.0588,0.0188,0.1860,0.2195,0.0588,0.0188,0.1860,0.2195,0.0588,0.0188,0.1860
NYM,2026-04-23,R,35,9,2,2,9,0.2571,0.0571,0.0571,0.2571,NYM_vs_R,0.2518,0.0775,0.0188,0.1894,0.2338,0.0723,0.0165,0.1836,0.2338,0.0723,0.0165,0.1836,0.2338,0.0723,0.0165,0.1836,0.2338,0.0723,0.0165,0.1836,0.2338,0.0723,0.0165,0.1836
NYM,2026-04-24,R,35,4,0,0,11,0.1143,0.0000,0.0000,0.3143,NYM_vs_R,0.2492,0.0807,0.0221,0.2064,0.2364,0.0706,0.0210,0.1917,0.2364,0.0706,0.0210,0.1917,0.2364,0.0706,0.0210,0.1917,0.2364,0.0706,0.0210,0.1917,0.2364,0.0706,0.0210,0.1917
NYM,2026-04-26,R,48,12,4,0,8,0.2500,0.0833,0.0000,0.1667,NYM_vs_R,0.2030,0.0718,0.0221,0.2290,0.2241,0.0635,0.0189,0.2040,0.2241,0.0635,0.0189,0.2040,0.2241,0.0635,0.0189,0.2040,0.2241,0.0635,0.0189,0.2040,0.2241,0.0635,0.0189,0.2040
NYM,2026-04-28,R,36,3,5,2,6,0.0833,0.1389,0.0556,0.1667,NYM_vs_R,0.2157,0.0745,0.0221,0.1975,0.2384,0.0683,0.0189,0.2064,0.2265,0.0653,0.0172,0.2006,0.2265,0.0653,0.0172,0.2006,0.2265,0.0653,0.0172,0.2006,0.2265,0.0653,0.0172,0.2006
NYM,2026-04-29,R,32,11,2,1,10,0.3438,0.0625,0.0312,0.3125,NYM_vs_R,0.2066,0.0775,0.0258,0.1919,0.2192,0.0787,0.0210,0.2093,0.2146,0.0715,0.0204,0.1978,0.2146,0.0715,0.0204,0.1978,0.2146,0.0715,0.0204,0.1978,0.2146,0.0715,0.0204,0.1978
NYM,2026-04-30,R,21,4,1,1,4,0.1905,0.0476,0.0476,0.1905,NYM_vs_R,0.2251,0.0865,0.0252,0.2161,0.2098,0.0787,0.0241,0.2249,0.2245,0.0708,0.0212,0.2066,0.2245,0.0708,0.0212,0.2066,0.2245,0.0708,0.0212,0.2066,0.2245,0.0708,0.0212,0.2066
NYM,2026-05-01,R,32,5,4,1,5,0.1562,0.1250,0.0312,0.1562,NYM_vs_R,0.2246,0.0795,0.0274,0.2249,0.2127,0.0771,0.0289,0.2052,0.2221,0.0691,0.0231,0.2055,0.2221,0.0691,0.0231,0.2055,0.2221,0.0691,0.0231,0.2055,0.2221,0.0691,0.0231,0.2055
NYM,2026-05-02,R,12,4,1,0,0,0.3333,0.0833,0.0000,0.0000,NYM_vs_R,0.1993,0.0735,0.0318,0.2234,0.2136,0.0778,0.0291,0.2003,0.2256,0.0755,0.0253,0.2064,0.2177,0.0729,0.0236,0.2022,0.2177,0.0729,0.0236,0.2022,0.2177,0.0729,0.0236,0.2022
NYM,2026-05-03,R,34,6,4,2,7,0.1765,0.1176,0.0588,0.2059,NYM_vs_R,0.2102,0.0772,0.0237,0.1867,0.2255,0.0861,0.0255,0.1860,0.2297,0.0790,0.0229,0.1966,0.2249,0.0735,0.0222,0.1895,0.2249,0.0735,0.0222,0.1895,0.2249,0.0735,0.0222,0.1895
NYM,2026-05-04,R,29,8,2,1,4,0.2759,0.0690,0.0345,0.1379,NYM_vs_R,0.2191,0.0940,0.0321,0.1712,0.2238,0.0882,0.0282,0.1937,0.2110,0.0829,0.0271,0.2001,0.2221,0.0761,0.0243,0.1905,0.2221,0.0761,0.0243,0.1905,0.2221,0.0761,0.0243,0.1905
NYM,2026-05-06,R,44,3,4,2,15,0.0682,0.0909,0.0455,0.3409,NYM_vs_R,0.2228,0.0920,0.0370,0.1671,0.2181,0.0784,0.0316,0.1908,0.2192,0.0833,0.0295,0.1823,0.2251,0.0757,0.0249,0.1876,0.2251,0.0757,0.0249,0.1876,0.2251,0.0757,0.0249,0.1876
NYM,2026-05-07,R,13,4,3,0,1,0.3077,0.2308,0.0000,0.0769,NYM_vs_R,0.2206,0.0851,0.0356,0.1920,0.1992,0.0818,0.0304,0.1992,0.2136,0.0813,0.0307,0.1919,0.2168,0.0765,0.0260,0.1956,0.2168,0.0765,0.0260,0.1956,0.2168,0.0765,0.0260,0.1956
NYM,2026-05-08,R,33,10,1,1,5,0.3030,0.0303,0.0303,0.1515,NYM_vs_R,0.2155,0.1092,0.0311,0.1583,0.2185,0.1049,0.0304,0.1754,0.2203,0.0978,0.0281,0.1872,0.2213,0.0842,0.0247,0.1897,0.2213,0.0842,0.0247,0.1897,0.2213,0.0842,0.0247,0.1897
NYM,2026-05-09,R,32,8,3,0,3,0.2500,0.0938,0.0000,0.0938,NYM_vs_R,0.2315,0.1067,0.0286,0.1528,0.2238,0.0996,0.0335,0.1739,0.2281,0.0931,0.0280,0.1888,0.2252,0.0817,0.0249,0.1879,0.2252,0.0817,0.0249,0.1879,0.2252,0.0817,0.0249,0.1879
NYM,2026-05-10,R,3,0,1,0,0,0.0000,0.3333,0.0000,0.0000,NYM_vs_R,0.2449,0.1022,0.0242,0.1438,0.2405,0.0951,0.0279,0.1666,0.2221,0.0879,0.0280,0.1836,0.2320,0.0844,0.0249,0.1856,0.2264,0.0822,0.0238,0.1836,0.2264,0.0822,0.0238,0.1836
NYM,2026-05-12,R,35,4,6,0,11,0.1143,0.1714,0.0000,0.3143,NYM_vs_R,0.1973,0.1380,0.0242,0.1438,0.2061,0.1222,0.0248,0.1354,0.2038,0.1076,0.0239,0.1653,0.2189,0.0986,0.0233,0.1790,0.2165,0.0931,0.0228,0.1756,0.2165,0.0931,0.0228,0.1756
NYM,2026-05-13,R,10,5,0,0,2,0.5000,0.0000,0.0000,0.2000,NYM_vs_R,0.1884,0.1456,0.0157,0.1593,0.1985,0.1345,0.0200,0.1477,0.2038,0.1198,0.0239,0.1653,0.2035,0.1038,0.0233,0.1865,0.2123,0.0964,0.0218,0.1814,0.2123,0.0964,0.0218,0.1814
