team,game_date,batter_hand_split,PA,K,BB,HR,H,team_allowed_k_rate_vs_hand,team_allowed_bb_rate_vs_hand,team_allowed_hr_rate_vs_hand,team_allowed_h_rate_vs_hand,team_hand_key,team_allowed_k_rate_vs_hand_last7,team_allowed_bb_rate_vs_hand_last7,team_allowed_hr_rate_vs_hand_last7,team_allowed_h_rate_vs_hand_last7,team_allowed_k_rate_vs_hand_last10,team_allowed_bb_rate_vs_hand_last10,team_allowed_hr_rate_vs_hand_last10,team_allowed_h_rate_vs_hand_last10,team_allowed_k_rate_vs_hand_last14,team_allowed_bb_rate_vs_hand_last14,team_allowed_hr_rate_vs_hand_last14,team_allowed_h_rate_vs_hand_last14,team_allowed_k_rate_vs_hand_last21,team_allowed_bb_rate_vs_hand_last21,team_allowed_hr_rate_vs_hand_last21,team_allowed_h_rate_vs_hand_last21,team_allowed_k_rate_vs_hand_last30,team_allowed_bb_rate_vs_hand_last30,team_allowed_hr_rate_vs_hand_last30,team_allowed_h_rate_vs_hand_last30,team_allowed_k_rate_vs_hand_std,team_allowed_bb_rate_vs_hand_std,team_allowed_hr_rate_vs_hand_std,team_allowed_h_rate_vs_hand_std
SD,2026-05-13,R,17,2,1,0,3,0.1176,0.0588,0.0000,0.1765,SD_vs_R,0.2566,0.0492,0.0341,0.1992,0.2871,0.0536,0.0389,0.2178,0.2346,0.0640,0.0353,0.2333,0.2197,0.0686,0.0307,0.2240,0.2325,0.0836,0.0248,0.2131,0.2325,0.0836,0.0248,0.2131
SD,2026-05-14,R,21,6,4,0,3,0.2857,0.1905,0.0000,0.1429,SD_vs_R,0.2306,0.0576,0.0198,0.1959,0.2614,0.0470,0.0389,0.2104,0.2323,0.0575,0.0317,0.2280,0.2087,0.0652,0.0307,0.2262,0.2282,0.0827,0.0239,0.2118,0.2282,0.0827,0.0239,0.2118
SD,2026-05-15,R,16,7,2,0,2,0.4375,0.1250,0.0000,0.1250,SD_vs_R,0.2079,0.0848,0.0198,0.2004,0.2400,0.0660,0.0306,0.1914,0.2434,0.0680,0.0317,0.2165,0.2065,0.0644,0.0307,0.2291,0.2303,0.0865,0.0230,0.2093,0.2303,0.0865,0.0230,0.2093
SD,2026-05-16,R,15,4,2,0,2,0.2667,0.1333,0.0000,0.1333,SD_vs_R,0.2436,0.0937,0.0198,0.1915,0.2637,0.0719,0.0239,0.1839,0.2747,0.0650,0.0278,0.2016,0.2146,0.0703,0.0307,0.2318,0.2374,0.0878,0.0222,0.2064,0.2374,0.0878,0.0222,0.2064
SD,2026-05-17,R,15,4,1,0,0,0.2667,0.0667,0.0000,0.0000,SD_vs_R,0.2511,0.0924,0.0198,0.1595,0.2604,0.0852,0.0139,0.1772,0.2842,0.0745,0.0278,0.1968,0.2194,0.0714,0.0281,0.2250,0.2384,0.0894,0.0215,0.2040,0.2384,0.0894,0.0215,0.2040
SD,2026-05-18,R,15,3,0,0,2,0.2000,0.0000,0.0000,0.1333,SD_vs_R,0.2320,0.1019,0.0198,0.1381,0.2426,0.0919,0.0139,0.1661,0.2765,0.0704,0.0278,0.1790,0.2321,0.0746,0.0281,0.2182,0.2343,0.0879,0.0215,0.2021,0.2393,0.0886,0.0208,0.1974
SD,2026-05-19,R,16,4,0,0,1,0.2500,0.0000,0.0000,0.0625,SD_vs_R,0.2368,0.0939,0.0119,0.1492,0.2438,0.0856,0.0139,0.1607,0.2550,0.0704,0.0218,0.1647,0.2382,0.0746,0.0281,0.2075,0.2299,0.0805,0.0215,0.1992,0.2381,0.0859,0.0202,0.1954
SD,2026-05-20,R,17,1,2,1,4,0.0588,0.1176,0.0588,0.2353,SD_vs_R,0.2606,0.0820,0.0000,0.1105,0.2474,0.0713,0.0139,0.1312,0.2586,0.0656,0.0171,0.1549,0.2433,0.0700,0.0235,0.1923,0.2349,0.0738,0.0215,0.1946,0.2385,0.0833,0.0196,0.1914
SEA,2026-04-12,L,10,4,1,0,0,0.4000,0.1000,0.0000,0.0000,SEA_vs_L,,,,,,,,,,,,,,,,,,,,,,,,
SEA,2026-04-13,L,9,1,1,0,2,0.1111,0.1111,0.0000,0.2222,SEA_vs_L,0.4000,0.1000,0.0000,0.0000,0.4000,0.1000,0.0000,0.0000,0.4000,0.1000,0.0000,0.0000,0.4000,0.1000,0.0000,0.0000,0.4000,0.1000,0.0000,0.0000,0.4000,0.1000,0.0000,0.0000
SEA,2026-04-14,L,11,1,1,0,3,0.0909,0.0909,0.0000,0.2727,SEA_vs_L,0.2556,0.1056,0.0000,0.1111,0.2556,0.1056,0.0000,0.1111,0.2556,0.1056,0.0000,0.1111,0.2556,0.1056,0.0000,0.1111,0.2556,0.1056,0.0000,0.1111,0.2556,0.1056,0.0000,0.1111
SEA,2026-04-15,L,12,2,1,0,4,0.1667,0.0833,0.0000,0.3333,SEA_vs_L,0.2007,0.1007,0.0000,0.1650,0.2007,0.1007,0.0000,0.1650,0.2007,0.1007,0.0000,0.1650,0.2007,0.1007,0.0000,0.1650,0.2007,0.1007,0.0000,0.1650,0.2007,0.1007,0.0000,0.1650
SEA,2026-04-16,L,12,3,1,0,3,0.2500,0.0833,0.0000,0.2500,SEA_vs_L,0.1922,0.0963,0.0000,0.2071,0.1922,0.0963,0.0000,0.2071,0.1922,0.0963,0.0000,0.2071,0.1922,0.0963,0.0000,0.2071,0.1922,0.0963,0.0000,0.2071,0.1922,0.0963,0.0000,0.2071
SEA,2026-04-17,L,23,6,2,1,5,0.2609,0.0870,0.0435,0.2174,SEA_vs_L,0.2037,0.0937,0.0000,0.2157,0.2037,0.0937,0.0000,0.2157,0.2037,0.0937,0.0000,0.2157,0.2037,0.0937,0.0000,0.2157,0.2037,0.0937,0.0000,0.2157,0.2037,0.0937,0.0000,0.2157
SEA,2026-04-18,L,21,5,5,0,3,0.2381,0.2381,0.0000,0.1429,SEA_vs_L,0.2133,0.0926,0.0072,0.2159,0.2133,0.0926,0.0072,0.2159,0.2133,0.0926,0.0072,0.2159,0.2133,0.0926,0.0072,0.2159,0.2133,0.0926,0.0072,0.2159,0.2133,0.0926,0.0072,0.2159
SEA,2026-04-19,L,19,3,1,0,4,0.1579,0.0526,0.0000,0.2105,SEA_vs_L,0.2168,0.1134,0.0062,0.2055,0.2168,0.1134,0.0062,0.2055,0.2168,0.1134,0.0062,0.2055,0.2168,0.1134,0.0062,0.2055,0.2168,0.1134,0.0062,0.2055,0.2168,0.1134,0.0062,0.2055
SEA,2026-04-20,L,23,1,2,2,10,0.0435,0.0870,0.0870,0.4348,SEA_vs_L,0.1822,0.1066,0.0062,0.2356,0.2094,0.1058,0.0054,0.2061,0.2094,0.1058,0.0054,0.2061,0.2094,0.1058,0.0054,0.2061,0.2094,0.1058,0.0054,0.2061,0.2094,0.1058,0.0054,0.2061
SEA,2026-04-21,L,25,5,3,1,6,0.2000,0.1200,0.0400,0.2400,SEA_vs_L,0.1726,0.1032,0.0186,0.2659,0.1910,0.1037,0.0145,0.2315,0.1910,0.1037,0.0145,0.2315,0.1910,0.1037,0.0145,0.2315,0.1910,0.1037,0.0145,0.2315,0.1910,0.1037,0.0145,0.2315
SEA,2026-04-22,L,22,5,2,1,5,0.2273,0.0909,0.0455,0.2273,SEA_vs_L,0.1881,0.1073,0.0243,0.2613,0.1919,0.1053,0.0170,0.2324,0.1919,0.1053,0.0170,0.2324,0.1919,0.1053,0.0170,0.2324,0.1919,0.1053,0.0170,0.2324,0.1919,0.1053,0.0170,0.2324
SEA,2026-04-24,L,16,1,1,0,4,0.0625,0.0625,0.0000,0.2500,SEA_vs_L,0.1968,0.1084,0.0308,0.2461,0.1746,0.1044,0.0216,0.2551,0.1951,0.1040,0.0196,0.2319,0.1951,0.1040,0.0196,0.2319,0.1951,0.1040,0.0196,0.2319,0.1951,0.1040,0.0196,0.2319
SEA,2026-04-25,L,25,3,1,3,7,0.1200,0.0400,0.1200,0.2800,SEA_vs_L,0.1700,0.1054,0.0308,0.2461,0.1698,0.0996,0.0216,0.2579,0.1841,0.1006,0.0180,0.2334,0.1841,0.1006,0.0180,0.2334,0.1841,0.1006,0.0180,0.2334,0.1841,0.1006,0.0180,0.2334
SEA,2026-04-26,L,20,2,0,2,4,0.1000,0.0000,0.1000,0.2000,SEA_vs_L,0.1499,0.0987,0.0418,0.2551,0.1727,0.0945,0.0336,0.2586,0.1791,0.0959,0.0258,0.2370,0.1791,0.0959,0.0258,0.2370,0.1791,0.0959,0.0258,0.2370,0.1791,0.0959,0.0258,0.2370
SEA,2026-04-27,L,29,5,4,1,7,0.1724,0.1379,0.0345,0.2414,SEA_vs_L,0.1302,0.0647,0.0561,0.2632,0.1660,0.0861,0.0436,0.2453,0.1735,0.0891,0.0311,0.2344,0.1735,0.0891,0.0311,0.2344,0.1735,0.0891,0.0311,0.2344,0.1735,0.0891,0.0311,0.2344
SEA,2026-04-28,L,19,4,0,0,2,0.2105,0.0000,0.0000,0.1053,SEA_vs_L,0.1322,0.0769,0.0610,0.2676,0.1583,0.0916,0.0470,0.2444,0.1572,0.0918,0.0336,0.2516,0.1734,0.0923,0.0314,0.2348,0.1734,0.0923,0.0314,0.2348,0.1734,0.0923,0.0314,0.2348
SEA,2026-04-29,L,18,6,2,0,5,0.3333,0.1111,0.0000,0.2778,SEA_vs_L,0.1561,0.0645,0.0486,0.2206,0.1532,0.0829,0.0427,0.2332,0.1643,0.0838,0.0336,0.2433,0.1757,0.0865,0.0294,0.2267,0.1757,0.0865,0.0294,0.2267,0.1757,0.0865,0.0294,0.2267
SEA,2026-05-01,L,23,3,0,2,5,0.1304,0.0000,0.0870,0.2174,SEA_vs_L,0.1751,0.0632,0.0428,0.2260,0.1627,0.0702,0.0427,0.2467,0.1816,0.0853,0.0336,0.2436,0.1850,0.0880,0.0277,0.2297,0.1850,0.0880,0.0277,0.2297,0.1850,0.0880,0.0277,0.2297
SEA,2026-05-02,L,24,12,0,0,5,0.5000,0.0000,0.0000,0.2083,SEA_vs_L,0.1613,0.0502,0.0488,0.2245,0.1600,0.0649,0.0514,0.2474,0.1791,0.0793,0.0398,0.2353,0.1820,0.0831,0.0310,0.2291,0.1820,0.0831,0.0310,0.2291,0.1820,0.0831,0.0310,0.2291
SEA,2026-05-03,L,25,4,5,0,6,0.1600,0.2000,0.0000,0.2400,SEA_vs_L,0.2238,0.0413,0.0488,0.2186,0.2056,0.0562,0.0427,0.2247,0.1969,0.0734,0.0398,0.2324,0.1987,0.0787,0.0293,0.2280,0.1987,0.0787,0.0293,0.2280,0.1987,0.0787,0.0293,0.2280
SEA,2026-05-04,L,18,3,2,3,5,0.1667,0.1111,0.1667,0.2778,SEA_vs_L,0.2295,0.0641,0.0316,0.2129,0.2016,0.0642,0.0387,0.2247,0.1897,0.0814,0.0367,0.2340,0.1968,0.0848,0.0279,0.2286,0.1968,0.0848,0.0279,0.2286,0.1968,0.0848,0.0279,0.2286
SEA,2026-05-05,L,22,6,1,1,4,0.2727,0.0455,0.0455,0.1818,SEA_vs_L,0.2391,0.0800,0.0412,0.2240,0.1956,0.0663,0.0508,0.2298,0.1846,0.0724,0.0486,0.2436,0.1953,0.0860,0.0345,0.2309,0.1953,0.0860,0.0345,0.2309,0.1953,0.0860,0.0345,0.2309
SEA,2026-05-06,L,22,7,2,0,2,0.3182,0.0909,0.0000,0.0909,SEA_vs_L,0.2534,0.0668,0.0427,0.2155,0.2166,0.0646,0.0554,0.2230,0.1928,0.0719,0.0519,0.2416,0.1893,0.0834,0.0366,0.2396,0.1989,0.0842,0.0350,0.2287,0.1989,0.0842,0.0350,0.2287
SEA,2026-05-08,L,30,5,2,1,7,0.1667,0.0667,0.0333,0.2333,SEA_vs_L,0.2688,0.0798,0.0427,0.2134,0.2364,0.0697,0.0434,0.2041,0.2124,0.0721,0.0456,0.2170,0.1991,0.0825,0.0366,0.2333,0.2040,0.0845,0.0335,0.2227,0.2040,0.0845,0.0335,0.2227
SEA,2026-05-09,L,23,7,1,1,5,0.3043,0.0435,0.0435,0.2174,SEA_vs_L,0.2450,0.0734,0.0475,0.2071,0.2431,0.0763,0.0367,0.2074,0.2101,0.0683,0.0452,0.2165,0.2027,0.0813,0.0382,0.2314,0.2025,0.0837,0.0334,0.2231,0.2025,0.0837,0.0334,0.2231
SEA,2026-05-10,L,20,8,1,0,2,0.4000,0.0500,0.0000,0.1000,SEA_vs_L,0.2698,0.0797,0.0413,0.2071,0.2563,0.0669,0.0376,0.2050,0.2156,0.0649,0.0450,0.2158,0.2093,0.0794,0.0403,0.2259,0.2066,0.0821,0.0339,0.2229,0.2066,0.0821,0.0339,0.2229
SEA,2026-05-11,L,13,6,0,0,2,0.4615,0.0000,0.0000,0.1538,SEA_vs_L,0.2555,0.0868,0.0413,0.1916,0.2752,0.0719,0.0376,0.2045,0.2397,0.0640,0.0450,0.2051,0.2164,0.0778,0.0403,0.2188,0.2140,0.0809,0.0325,0.2182,0.2140,0.0809,0.0325,0.2182
SEA,2026-05-12,L,8,3,1,0,2,0.3750,0.1250,0.0000,0.2500,SEA_vs_L,0.2986,0.0582,0.0413,0.1793,0.2881,0.0608,0.0376,0.1921,0.2641,0.0612,0.0365,0.1961,0.2260,0.0737,0.0382,0.2157,0.2232,0.0779,0.0313,0.2158,0.2232,0.0779,0.0313,0.2158
SEA,2026-05-13,L,15,2,2,0,6,0.1333,0.1333,0.0000,0.4000,SEA_vs_L,0.3284,0.0602,0.0175,0.1753,0.3125,0.0733,0.0289,0.1953,0.2837,0.0701,0.0293,0.1997,0.2325,0.0683,0.0382,0.2208,0.2286,0.0796,0.0302,0.2170,0.2286,0.0796,0.0302,0.2170
SEA,2026-05-14,L,17,3,3,1,5,0.1765,0.1765,0.0588,0.2941,SEA_vs_L,0.3084,0.0728,0.0110,0.2065,0.2758,0.0866,0.0289,0.2145,0.2809,0.0698,0.0268,0.2110,0.2314,0.0722,0.0382,0.2299,0.2253,0.0814,0.0292,0.2233,0.2253,0.0814,0.0292,0.2233
SEA,2026-05-15,L,12,4,1,0,3,0.3333,0.0833,0.0000,0.2500,SEA_vs_L,0.2882,0.0850,0.0194,0.2355,0.2775,0.0842,0.0348,0.2199,0.2785,0.0824,0.0311,0.2245,0.2377,0.0764,0.0369,0.2232,0.2237,0.0846,0.0302,0.2257,0.2237,0.0846,0.0302,0.2257
SEA,2026-05-16,L,9,3,2,1,2,0.3333,0.2222,0.1111,0.2222,SEA_vs_L,0.3120,0.0874,0.0146,0.2379,0.2942,0.0815,0.0181,0.2171,0.2785,0.0804,0.0311,0.2225,0.2440,0.0747,0.0350,0.2236,0.2215,0.0841,0.0302,0.2340,0.2272,0.0846,0.0292,0.2265
SEA,2026-05-17,L,9,0,2,2,4,0.0000,0.2222,0.2222,0.4444,SEA_vs_L,0.3161,0.1129,0.0243,0.2386,0.3002,0.0991,0.0247,0.2212,0.2930,0.0963,0.0328,0.2228,0.2491,0.0809,0.0381,0.2234,0.2289,0.0878,0.0339,0.2340,0.2305,0.0889,0.0318,0.2263
SEA,2026-05-18,L,26,10,2,1,6,0.3846,0.0769,0.0385,0.2308,SEA_vs_L,0.2590,0.1375,0.0560,0.2878,0.2684,0.1123,0.0469,0.2565,0.2573,0.1122,0.0486,0.2397,0.2461,0.0885,0.0487,0.2327,0.2258,0.0921,0.0413,0.2397,0.2235,0.0929,0.0375,0.2329
SEA,2026-05-19,L,26,9,3,0,3,0.3462,0.1154,0.0000,0.1154,SEA_vs_L,0.2480,0.1485,0.0615,0.2988,0.2902,0.1133,0.0474,0.2563,0.2733,0.1034,0.0514,0.2390,0.2587,0.0903,0.0448,0.2303,0.2331,0.0919,0.0426,0.2363,0.2283,0.0924,0.0376,0.2329
SEA,2026-05-20,L,30,7,2,0,7,0.2333,0.0667,0.0000,0.2333,SEA_vs_L,0.2439,0.1471,0.0615,0.2796,0.2944,0.1205,0.0431,0.2461,0.2861,0.1037,0.0395,0.2274,0.2704,0.0958,0.0400,0.2263,0.2363,0.0930,0.0426,0.2318,0.2317,0.0931,0.0365,0.2295
SEA,2026-04-12,R,20,4,0,1,5,0.2000,0.0000,0.0500,0.2500,SEA_vs_R,,,,,,,,,,,,,,,,,,,,,,,,
SEA,2026-04-13,R,25,5,1,0,5,0.2000,0.0400,0.0000,0.2000,SEA_vs_R,0.2000,0.0000,0.0500,0.2500,0.2000,0.0000,0.0500,0.2500,0.2000,0.0000,0.0500,0.2500,0.2000,0.0000,0.0500,0.2500,0.2000,0.0000,0.0500,0.2500,0.2000,0.0000,0.0500,0.2500
SEA,2026-04-14,R,24,3,0,0,8,0.1250,0.0000,0.0000,0.3333,SEA_vs_R,0.2000,0.0200,0.0250,0.2250,0.2000,0.0200,0.0250,0.2250,0.2000,0.0200,0.0250,0.2250,0.2000,0.0200,0.0250,0.2250,0.2000,0.0200,0.0250,0.2250,0.2000,0.0200,0.0250,0.2250
SEA,2026-04-15,R,26,5,1,1,6,0.1923,0.0385,0.0385,0.2308,SEA_vs_R,0.1750,0.0133,0.0167,0.2611,0.1750,0.0133,0.0167,0.2611,0.1750,0.0133,0.0167,0.2611,0.1750,0.0133,0.0167,0.2611,0.1750,0.0133,0.0167,0.2611,0.1750,0.0133,0.0167,0.2611
SEA,2026-04-16,R,25,3,2,0,7,0.1200,0.0800,0.0000,0.2800,SEA_vs_R,0.1793,0.0196,0.0221,0.2535,0.1793,0.0196,0.0221,0.2535,0.1793,0.0196,0.0221,0.2535,0.1793,0.0196,0.0221,0.2535,0.1793,0.0196,0.0221,0.2535,0.1793,0.0196,0.0221,0.2535
SEA,2026-04-17,R,22,6,0,0,10,0.2727,0.0000,0.0000,0.4545,SEA_vs_R,0.1675,0.0317,0.0177,0.2588,0.1675,0.0317,0.0177,0.2588,0.1675,0.0317,0.0177,0.2588,0.1675,0.0317,0.0177,0.2588,0.1675,0.0317,0.0177,0.2588,0.1675,0.0317,0.0177,0.2588
SEA,2026-04-18,R,25,3,3,1,8,0.1200,0.1200,0.0400,0.3200,SEA_vs_R,0.1850,0.0264,0.0147,0.2914,0.1850,0.0264,0.0147,0.2914,0.1850,0.0264,0.0147,0.2914,0.1850,0.0264,0.0147,0.2914,0.1850,0.0264,0.0147,0.2914,0.1850,0.0264,0.0147,0.2914
SEA,2026-04-19,R,15,8,0,0,1,0.5333,0.0000,0.0000,0.0667,SEA_vs_R,0.1757,0.0398,0.0184,0.2955,0.1757,0.0398,0.0184,0.2955,0.1757,0.0398,0.0184,0.2955,0.1757,0.0398,0.0184,0.2955,0.1757,0.0398,0.0184,0.2955,0.1757,0.0398,0.0184,0.2955
SEA,2026-04-20,R,17,3,0,1,3,0.1765,0.0000,0.0588,0.1765,SEA_vs_R,0.2233,0.0398,0.0112,0.2693,0.2204,0.0348,0.0161,0.2669,0.2204,0.0348,0.0161,0.2669,0.2204,0.0348,0.0161,0.2669,0.2204,0.0348,0.0161,0.2669,0.2204,0.0348,0.0161,0.2669
SEA,2026-04-21,R,19,5,1,1,7,0.2632,0.0526,0.0526,0.3684,SEA_vs_R,0.2200,0.0341,0.0196,0.2660,0.2155,0.0309,0.0208,0.2569,0.2155,0.0309,0.0208,0.2569,0.2155,0.0309,0.0208,0.2569,0.2155,0.0309,0.0208,0.2569,0.2155,0.0309,0.0208,0.2569
SEA,2026-04-22,R,18,2,1,0,4,0.1111,0.0556,0.0000,0.2222,SEA_vs_R,0.2397,0.0416,0.0271,0.2710,0.2203,0.0331,0.0240,0.2680,0.2203,0.0331,0.0240,0.2680,0.2203,0.0331,0.0240,0.2680,0.2203,0.0331,0.0240,0.2680,0.2203,0.0331,0.0240,0.2680
SEA,2026-04-24,R,19,4,0,0,4,0.2105,0.0000,0.0000,0.2105,SEA_vs_R,0.2281,0.0440,0.0216,0.2698,0.2114,0.0387,0.0190,0.2652,0.2104,0.0351,0.0218,0.2639,0.2104,0.0351,0.0218,0.2639,0.2104,0.0351,0.0218,0.2639,0.2104,0.0351,0.0218,0.2639
SEA,2026-04-25,R,19,4,1,2,7,0.2105,0.0526,0.1053,0.3684,SEA_vs_R,0.2410,0.0326,0.0216,0.2598,0.2125,0.0347,0.0190,0.2663,0.2104,0.0322,0.0200,0.2594,0.2104,0.0322,0.0200,0.2594,0.2104,0.0322,0.0200,0.2594,0.2104,0.0322,0.0200,0.2594
SEA,2026-04-26,R,17,3,3,0,3,0.1765,0.1765,0.0000,0.1765,SEA_vs_R,0.2322,0.0401,0.0367,0.2475,0.2210,0.0399,0.0295,0.2698,0.2104,0.0338,0.0266,0.2678,0.2104,0.0338,0.0266,0.2678,0.2104,0.0338,0.0266,0.2678,0.2104,0.0338,0.0266,0.2678
SEA,2026-04-27,R,15,2,3,1,5,0.1333,0.2000,0.0667,0.3333,SEA_vs_R,0.2402,0.0482,0.0310,0.2270,0.2194,0.0537,0.0257,0.2644,0.2080,0.0440,0.0247,0.2613,0.2080,0.0440,0.0247,0.2613,0.2080,0.0440,0.0247,0.2613,0.2080,0.0440,0.0247,0.2613
SEA,2026-04-28,R,18,3,1,1,5,0.1667,0.0556,0.0556,0.2778,SEA_vs_R,0.1831,0.0768,0.0405,0.2651,0.2208,0.0657,0.0323,0.2697,0.2032,0.0583,0.0258,0.2672,0.2030,0.0544,0.0275,0.2661,0.2030,0.0544,0.0275,0.2661,0.2030,0.0544,0.0275,0.2661
SEA,2026-04-29,R,22,4,1,0,7,0.1818,0.0455,0.0000,0.3182,SEA_vs_R,0.1817,0.0847,0.0400,0.2796,0.2102,0.0713,0.0379,0.2520,0.2008,0.0594,0.0298,0.2728,0.2007,0.0545,0.0292,0.2668,0.2007,0.0545,0.0292,0.2668,0.2007,0.0545,0.0292,0.2668
SEA,2026-05-01,R,16,4,2,0,5,0.2500,0.1250,0.0000,0.3125,SEA_vs_R,0.1701,0.0837,0.0325,0.2724,0.2163,0.0638,0.0339,0.2518,0.2049,0.0626,0.0298,0.2717,0.1996,0.0539,0.0275,0.2698,0.1996,0.0539,0.0275,0.2698,0.1996,0.0539,0.0275,0.2698
SEA,2026-05-02,R,14,5,0,0,3,0.3571,0.0000,0.0000,0.2143,SEA_vs_R,0.1899,0.0936,0.0325,0.2853,0.1880,0.0763,0.0339,0.2764,0.2090,0.0688,0.0271,0.2775,0.2024,0.0579,0.0260,0.2722,0.2024,0.0579,0.0260,0.2722,0.2024,0.0579,0.0260,0.2722
SEA,2026-05-03,R,14,3,0,0,2,0.2143,0.0000,0.0000,0.1429,SEA_vs_R,0.2109,0.0936,0.0325,0.2859,0.2061,0.0763,0.0280,0.2802,0.2259,0.0631,0.0271,0.2728,0.2106,0.0548,0.0246,0.2692,0.2106,0.0548,0.0246,0.2692,0.2106,0.0548,0.0246,0.2692
SEA,2026-05-04,R,19,5,0,1,4,0.2632,0.0000,0.0526,0.2105,SEA_vs_R,0.2114,0.0861,0.0175,0.2536,0.2012,0.0711,0.0227,0.2577,0.2218,0.0631,0.0271,0.2506,0.2107,0.0521,0.0234,0.2628,0.2107,0.0521,0.0234,0.2628,0.2107,0.0521,0.0234,0.2628
SEA,2026-05-05,R,12,3,1,0,2,0.2500,0.0833,0.0000,0.1667,SEA_vs_R,0.2238,0.0609,0.0250,0.2585,0.2164,0.0655,0.0280,0.2565,0.2320,0.0545,0.0280,0.2428,0.2132,0.0496,0.0248,0.2603,0.2132,0.0496,0.0248,0.2603,0.2132,0.0496,0.0248,0.2603
SEA,2026-05-06,R,10,5,0,0,2,0.5000,0.0000,0.0000,0.2000,SEA_vs_R,0.2404,0.0442,0.0155,0.2347,0.2203,0.0738,0.0280,0.2521,0.2118,0.0605,0.0280,0.2499,0.2156,0.0536,0.0224,0.2564,0.2149,0.0511,0.0236,0.2561,0.2149,0.0511,0.0236,0.2561
SEA,2026-05-08,R,10,2,1,1,3,0.2000,0.1000,0.1000,0.3000,SEA_vs_R,0.2881,0.0363,0.0075,0.2236,0.2493,0.0686,0.0175,0.2353,0.2349,0.0605,0.0238,0.2516,0.2299,0.0517,0.0224,0.2564,0.2273,0.0489,0.0226,0.2537,0.2273,0.0489,0.0226,0.2537
SEA,2026-05-09,R,14,3,1,2,4,0.2143,0.0714,0.1429,0.2857,SEA_vs_R,0.2907,0.0440,0.0218,0.2210,0.2516,0.0609,0.0275,0.2476,0.2304,0.0639,0.0272,0.2467,0.2335,0.0564,0.0271,0.2548,0.2262,0.0510,0.0258,0.2556,0.2262,0.0510,0.0258,0.2556
SEA,2026-05-10,R,11,2,0,1,3,0.1818,0.0000,0.0909,0.2727,SEA_vs_R,0.2856,0.0364,0.0422,0.2172,0.2597,0.0481,0.0351,0.2429,0.2377,0.0650,0.0374,0.2512,0.2345,0.0580,0.0321,0.2574,0.2257,0.0519,0.0305,0.2568,0.2257,0.0519,0.0305,0.2568
SEA,2026-05-11,R,25,7,3,0,7,0.2800,0.1200,0.0000,0.2800,SEA_vs_R,0.2605,0.0364,0.0552,0.2255,0.2613,0.0425,0.0386,0.2423,0.2357,0.0650,0.0438,0.2557,0.2375,0.0542,0.0364,0.2571,0.2240,0.0499,0.0328,0.2574,0.2240,0.0499,0.0328,0.2574
SEA,2026-05-12,R,27,9,2,0,3,0.3333,0.0741,0.0000,0.1111,SEA_vs_R,0.2699,0.0535,0.0552,0.2451,0.2711,0.0500,0.0386,0.2385,0.2406,0.0698,0.0363,0.2494,0.2378,0.0599,0.0364,0.2488,0.2261,0.0525,0.0316,0.2582,0.2261,0.0525,0.0316,0.2582
SEA,2026-05-13,R,29,4,1,1,6,0.1379,0.0345,0.0345,0.2069,SEA_vs_R,0.2799,0.0641,0.0477,0.2309,0.2794,0.0449,0.0386,0.2184,0.2518,0.0625,0.0363,0.2447,0.2480,0.0577,0.0345,0.2388,0.2299,0.0532,0.0305,0.2530,0.2299,0.0532,0.0305,0.2530
SEA,2026-05-14,R,20,5,2,0,0,0.2500,0.1000,0.0000,0.0000,SEA_vs_R,0.2639,0.0571,0.0526,0.2366,0.2575,0.0483,0.0421,0.2176,0.2522,0.0507,0.0340,0.2357,0.2291,0.0594,0.0362,0.2455,0.2267,0.0526,0.0306,0.2514,0.2267,0.0526,0.0306,0.2514
SEA,2026-05-15,R,23,3,0,0,6,0.1304,0.0000,0.0000,0.2609,SEA_vs_R,0.2282,0.0714,0.0526,0.2081,0.2611,0.0583,0.0421,0.2034,0.2581,0.0538,0.0301,0.2158,0.2326,0.0641,0.0334,0.2371,0.2275,0.0542,0.0296,0.2430,0.2275,0.0542,0.0296,0.2430
SEA,2026-05-16,R,27,3,2,2,5,0.1111,0.0741,0.0741,0.1852,SEA_vs_R,0.2183,0.0571,0.0383,0.2025,0.2478,0.0583,0.0368,0.2084,0.2545,0.0506,0.0301,0.2117,0.2263,0.0616,0.0309,0.2320,0.2252,0.0542,0.0279,0.2434,0.2244,0.0524,0.0287,0.2436
SEA,2026-05-17,R,31,10,2,0,6,0.3226,0.0645,0.0000,0.1935,SEA_vs_R,0.2035,0.0575,0.0285,0.1881,0.2339,0.0574,0.0442,0.2103,0.2445,0.0470,0.0354,0.2026,0.2263,0.0625,0.0344,0.2302,0.2222,0.0553,0.0304,0.2429,0.2208,0.0531,0.0301,0.2418
SEA,2026-05-18,R,9,1,1,0,0,0.1111,0.1111,0.0000,0.0000,SEA_vs_R,0.2236,0.0667,0.0155,0.1768,0.2161,0.0639,0.0442,0.2096,0.2421,0.0516,0.0354,0.2012,0.2317,0.0656,0.0344,0.2294,0.2288,0.0575,0.0304,0.2382,0.2239,0.0534,0.0292,0.2403
SEA,2026-05-19,R,9,5,0,0,1,0.5556,0.0000,0.0000,0.1111,SEA_vs_R,0.1995,0.0655,0.0155,0.1368,0.2073,0.0650,0.0342,0.1796,0.2347,0.0595,0.0354,0.1909,0.2269,0.0684,0.0294,0.2118,0.2261,0.0599,0.0291,0.2305,0.2206,0.0551,0.0283,0.2332
